time,COMPEMNT,,
29.49,6.64357,53.14357,53.14357
29.5,6.64357,53.14357,53.14357
29.51,6.64435,53.14435,53.14435
29.52,6.64435,53.14435,53.14435
29.53,6.64435,53.14435,53.14435
29.54,6.64435,53.14435,53.14435
29.55,6.64435,53.14435,53.14435
29.56,6.64435,53.14435,53.14435
29.57,6.64435,53.14435,53.14435
29.58,6.64435,53.14435,53.14435
29.59,6.64435,53.14435,53.14435
29.6,6.64435,53.14435,53.14435
29.61,6.62783,53.12783,53.12783
29.62,6.62783,53.12783,53.12783
29.63,6.62783,53.12783,53.12783
29.64,6.62783,53.12783,53.12783
29.65,6.62783,53.12783,53.12783
29.66,6.62783,53.12783,53.12783
29.67,6.62783,53.12783,53.12783
29.68,6.62783,53.12783,53.12783
29.69,6.62783,53.12783,53.12783
29.7,6.62783,53.12783,53.12783
29.71,6.55349,53.05349,53.05349
29.72,6.55349,53.05349,53.05349
29.73,6.55349,53.05349,53.05349
29.74,6.55349,53.05349,53.05349
29.75,6.55349,53.05349,53.05349
29.76,6.55349,53.05349,53.05349
29.77,6.55349,53.05349,53.05349
29.78,6.55349,53.05349,53.05349
29.79,6.55349,53.05349,53.05349
29.8,6.55349,53.05349,53.05349
29.81,6.65704,53.15704,53.15704
29.82,6.65704,53.15704,53.15704
29.83,6.65704,53.15704,53.15704
29.84,6.65704,53.15704,53.15704
29.85,6.65704,53.15704,53.15704
29.86,6.65704,53.15704,53.15704
29.87,6.65704,53.15704,53.15704
29.88,6.65704,53.15704,53.15704
29.89,6.65704,53.15704,53.15704
29.9,6.65704,53.15704,53.15704
29.91,6.58936,53.08936,53.08936
29.92,6.58936,53.08936,53.08936
29.93,6.58936,53.08936,53.08936
29.94,6.58936,53.08936,53.08936
29.95,6.58936,53.08936,53.08936
29.96,6.58936,53.08936,53.08936
29.97,6.58936,53.08936,53.08936
29.98,6.58936,53.08936,53.08936
29.99,6.58936,53.08936,53.08936
30,6.58936,53.08936,53.08936
30.01,6.58248,53.08248,53.08248
30.02,6.58248,53.08248,53.08248
30.03,6.58248,53.08248,53.08248
30.04,6.58248,53.08248,53.08248
30.05,6.58248,53.08248,53.08248
30.06,6.58248,53.08248,53.08248
30.07,6.58248,53.08248,53.08248
30.08,6.58248,53.08248,53.08248
30.09,6.58248,53.08248,53.08248
30.1,6.58248,53.08248,53.08248
30.11,6.65981,53.15981,53.15981
30.12,6.65981,53.15981,53.15981
30.13,6.65981,53.15981,53.15981
30.14,6.65981,53.15981,53.15981
30.15,6.65981,53.15981,53.15981
30.16,6.65981,53.15981,53.15981
30.17,6.65981,53.15981,53.15981
30.18,6.65981,53.15981,53.15981
30.19,6.65981,53.15981,53.15981
30.2,6.65981,53.15981,53.15981
30.21,6.63373,53.13373,53.13373
30.22,6.63373,53.13373,53.13373
30.23,6.63373,53.13373,53.13373
30.24,6.63373,53.13373,53.13373
30.25,6.63373,53.13373,53.13373
30.26,6.63373,53.13373,53.13373
30.27,6.63373,53.13373,53.13373
30.28,6.63373,53.13373,53.13373
30.29,6.63373,53.13373,53.13373
30.3,6.63373,53.13373,53.13373
30.31,6.61772,53.11772,53.11772
30.32,6.61772,53.11772,53.11772
30.33,6.61772,53.11772,53.11772
30.34,6.61772,53.11772,53.11772
30.35,6.61772,53.11772,53.11772
30.36,6.61772,53.11772,53.11772
30.37,6.61772,53.11772,53.11772
30.38,6.61772,53.11772,53.11772
30.39,6.61772,53.11772,53.11772
30.4,6.61772,53.11772,53.11772
30.41,6.63056,53.13056,53.13056
30.42,6.63056,53.13056,53.13056
30.43,6.63056,53.13056,53.13056
30.44,6.63056,53.13056,53.13056
30.45,6.63056,53.13056,53.13056
30.46,6.63056,53.13056,53.13056
30.47,6.63056,53.13056,53.13056
30.48,6.63056,53.13056,53.13056
30.49,6.63056,53.13056,53.13056
30.5,6.63056,53.13056,53.13056
30.51,6.58048,53.08048,53.08048
30.52,6.58048,53.08048,53.08048
30.53,6.58048,53.08048,53.08048
30.54,6.58048,53.08048,53.08048
30.55,6.58048,53.08048,53.08048
30.56,6.58048,53.08048,53.08048
30.57,6.58048,53.08048,53.08048
30.58,6.58048,53.08048,53.08048
30.59,6.58048,53.08048,53.08048
30.6,6.58048,53.08048,53.08048
30.61,6.63649,53.13649,53.13649
30.62,6.63649,53.13649,53.13649
30.63,6.63649,53.13649,53.13649
30.64,6.63649,53.13649,53.13649
30.65,6.63649,53.13649,53.13649
30.66,6.63649,53.13649,53.13649
30.67,6.63649,53.13649,53.13649
30.68,6.63649,53.13649,53.13649
30.69,6.63649,53.13649,53.13649
30.7,6.63649,53.13649,53.13649
30.71,6.66084,53.16084,53.16084
30.72,6.66084,53.16084,53.16084
30.73,6.66084,53.16084,53.16084
30.74,6.66084,53.16084,53.16084
30.75,6.66084,53.16084,53.16084
30.76,6.66084,53.16084,53.16084
30.77,6.66084,53.16084,53.16084
30.78,6.66084,53.16084,53.16084
30.79,6.66084,53.16084,53.16084
30.8,6.66084,53.16084,53.16084
30.81,6.52948,53.02948,53.02948
30.82,6.52948,53.02948,53.02948
30.83,6.52948,53.02948,53.02948
30.84,6.52948,53.02948,53.02948
30.85,6.52948,53.02948,53.02948
30.86,6.52948,53.02948,53.02948
30.87,6.52948,53.02948,53.02948
30.88,6.52948,53.02948,53.02948
30.89,6.52948,53.02948,53.02948
30.9,6.52948,53.02948,53.02948
30.91,6.56955,53.06955,53.06955
30.92,6.56955,53.06955,53.06955
30.93,6.56955,53.06955,53.06955
30.94,6.56955,53.06955,53.06955
30.95,6.56955,53.06955,53.06955
30.96,6.56955,53.06955,53.06955
30.97,6.56955,53.06955,53.06955
30.98,6.56955,53.06955,53.06955
30.99,6.56955,53.06955,53.06955
31,6.56955,53.06955,53.06955
31.01,6.62693,53.12693,53.12693
31.02,6.62693,53.12693,53.12693
31.03,6.62693,53.12693,53.12693
31.04,6.62693,53.12693,53.12693
31.05,6.62693,53.12693,53.12693
31.06,6.62693,53.12693,53.12693
31.07,6.62693,53.12693,53.12693
31.08,6.62693,53.12693,53.12693
31.09,6.62693,53.12693,53.12693
31.1,6.62693,53.12693,53.12693
31.11,6.59578,53.09578,53.09578
31.12,6.59578,53.09578,53.09578
31.13,6.59578,53.09578,53.09578
31.14,6.59578,53.09578,53.09578
31.15,6.59578,53.09578,53.09578
31.16,6.59578,53.09578,53.09578
31.17,6.59578,53.09578,53.09578
31.18,6.59578,53.09578,53.09578
31.19,6.59578,53.09578,53.09578
31.2,6.59578,53.09578,53.09578
31.21,6.68647,53.18647,53.18647
31.22,6.68647,53.18647,53.18647
31.23,6.68647,53.18647,53.18647
31.24,6.68647,53.18647,53.18647
31.25,6.68647,53.18647,53.18647
31.26,6.68647,53.18647,53.18647
31.27,6.68647,53.18647,53.18647
31.28,6.68647,53.18647,53.18647
31.29,6.68647,53.18647,53.18647
31.3,6.68647,53.18647,53.18647
31.31,6.63885,53.13885,53.13885
31.32,6.63885,53.13885,53.13885
31.33,6.63885,53.13885,53.13885
31.34,6.63885,53.13885,53.13885
31.35,6.63885,53.13885,53.13885
31.36,6.63885,53.13885,53.13885
31.37,6.63885,53.13885,53.13885
31.38,6.63885,53.13885,53.13885
31.39,6.63885,53.13885,53.13885
31.4,6.63885,53.13885,53.13885
31.41,6.60881,53.10881,53.10881
31.42,6.60881,53.10881,53.10881
31.43,6.60881,53.10881,53.10881
31.44,6.60881,53.10881,53.10881
31.45,6.60881,53.10881,53.10881
31.46,6.60881,53.10881,53.10881
31.47,6.60881,53.10881,53.10881
31.48,6.60881,53.10881,53.10881
31.49,6.60881,53.10881,53.10881
31.5,6.60881,53.10881,53.10881
31.51,6.62135,53.12135,53.12135
31.52,6.62135,53.12135,53.12135
31.53,6.62135,53.12135,53.12135
31.54,6.62135,53.12135,53.12135
31.55,6.62135,53.12135,53.12135
31.56,6.62135,53.12135,53.12135
31.57,6.62135,53.12135,53.12135
31.58,6.62135,53.12135,53.12135
31.59,6.62135,53.12135,53.12135
31.6,6.62135,53.12135,53.12135
31.61,6.75124,53.25124,53.25124
31.62,6.75124,53.25124,53.25124
31.63,6.75124,53.25124,53.25124
31.64,6.75124,53.25124,53.25124
31.65,6.75124,53.25124,53.25124
31.66,6.75124,53.25124,53.25124
31.67,6.75124,53.25124,53.25124
31.68,6.75124,53.25124,53.25124
31.69,6.75124,53.25124,53.25124
31.7,6.75124,53.25124,53.25124
31.71,6.5045,53.0045,53.0045
31.72,6.5045,53.0045,53.0045
31.73,6.5045,53.0045,53.0045
31.74,6.5045,53.0045,53.0045
31.75,6.5045,53.0045,53.0045
31.76,6.5045,53.0045,53.0045
31.77,6.5045,53.0045,53.0045
31.78,6.5045,53.0045,53.0045
31.79,6.5045,53.0045,53.0045
31.8,6.5045,53.0045,53.0045
31.81,6.65204,53.15204,53.15204
31.82,6.65204,53.15204,53.15204
31.83,6.65204,53.15204,53.15204
31.84,6.65204,53.15204,53.15204
31.85,6.65204,53.15204,53.15204
31.86,6.65204,53.15204,53.15204
31.87,6.65204,53.15204,53.15204
31.88,6.65204,53.15204,53.15204
31.89,6.65204,53.15204,53.15204
31.9,6.65204,53.15204,53.15204
31.91,6.69311,53.19311,53.19311
31.92,6.69311,53.19311,53.19311
31.93,6.69311,53.19311,53.19311
31.94,6.69311,53.19311,53.19311
31.95,6.69311,53.19311,53.19311
31.96,6.69311,53.19311,53.19311
31.97,6.69311,53.19311,53.19311
31.98,6.69311,53.19311,53.19311
31.99,6.69311,53.19311,53.19311
32,6.69311,53.19311,53.19311
32.01,6.63132,53.13132,53.13132
32.02,6.63132,53.13132,53.13132
32.03,6.63132,53.13132,53.13132
32.04,6.63132,53.13132,53.13132
32.05,6.63132,53.13132,53.13132
32.06,6.63132,53.13132,53.13132
32.07,6.63132,53.13132,53.13132
32.08,6.63132,53.13132,53.13132
32.09,6.63132,53.13132,53.13132
32.1,6.63132,53.13132,53.13132
32.11,6.64762,53.14762,53.14762
32.12,6.64762,53.14762,53.14762
32.13,6.64762,53.14762,53.14762
32.14,6.64762,53.14762,53.14762
32.15,6.64762,53.14762,53.14762
32.16,6.64762,53.14762,53.14762
32.17,6.64762,53.14762,53.14762
32.18,6.64762,53.14762,53.14762
32.19,6.64762,53.14762,53.14762
32.2,6.64762,53.14762,53.14762
32.21,6.51465,53.01465,53.01465
32.22,6.51465,53.01465,53.01465
32.23,6.51465,53.01465,53.01465
32.24,6.51465,53.01465,53.01465
32.25,6.51465,53.01465,53.01465
32.26,6.51465,53.01465,53.01465
32.27,6.51465,53.01465,53.01465
32.28,6.51465,53.01465,53.01465
32.29,6.51465,53.01465,53.01465
32.3,6.51465,53.01465,53.01465
32.31,6.68767,53.18767,53.18767
32.32,6.68767,53.18767,53.18767
32.33,6.68767,53.18767,53.18767
32.34,6.68767,53.18767,53.18767
32.35,6.68767,53.18767,53.18767
32.36,6.68767,53.18767,53.18767
32.37,6.68767,53.18767,53.18767
32.38,6.68767,53.18767,53.18767
32.39,6.68767,53.18767,53.18767
32.4,6.68767,53.18767,53.18767
32.41,6.65728,53.15728,53.15728
32.42,6.65728,53.15728,53.15728
32.43,6.65728,53.15728,53.15728
32.44,6.65728,53.15728,53.15728
32.45,6.65728,53.15728,53.15728
32.46,6.65728,53.15728,53.15728
32.47,6.65728,53.15728,53.15728
32.48,6.65728,53.15728,53.15728
32.49,6.65728,53.15728,53.15728
32.5,6.65728,53.15728,53.15728
32.51,6.61319,53.11319,53.11319
32.52,6.61319,53.11319,53.11319
32.53,6.61319,53.11319,53.11319
32.54,6.61319,53.11319,53.11319
32.55,6.61319,53.11319,53.11319
32.56,6.61319,53.11319,53.11319
32.57,6.61319,53.11319,53.11319
32.58,6.61319,53.11319,53.11319
32.59,6.61319,53.11319,53.11319
32.6,6.61319,53.11319,53.11319
32.61,6.61008,53.11008,53.11008
32.62,6.61008,53.11008,53.11008
32.63,6.61008,53.11008,53.11008
32.64,6.61008,53.11008,53.11008
32.65,6.61008,53.11008,53.11008
32.66,6.61008,53.11008,53.11008
32.67,6.61008,53.11008,53.11008
32.68,6.61008,53.11008,53.11008
32.69,6.61008,53.11008,53.11008
32.7,6.61008,53.11008,53.11008
32.71,6.67042,53.17042,53.17042
32.72,6.67042,53.17042,53.17042
32.73,6.67042,53.17042,53.17042
32.74,6.67042,53.17042,53.17042
32.75,6.67042,53.17042,53.17042
32.76,6.67042,53.17042,53.17042
32.77,6.67042,53.17042,53.17042
32.78,6.67042,53.17042,53.17042
32.79,6.67042,53.17042,53.17042
32.8,6.67042,53.17042,53.17042
32.81,6.61161,53.11161,53.11161
32.82,6.61161,53.11161,53.11161
32.83,6.61161,53.11161,53.11161
32.84,6.61161,53.11161,53.11161
32.85,6.61161,53.11161,53.11161
32.86,6.61161,53.11161,53.11161
32.87,6.61161,53.11161,53.11161
32.88,6.61161,53.11161,53.11161
32.89,6.61161,53.11161,53.11161
32.9,6.61161,53.11161,53.11161
32.91,6.62781,53.12781,53.12781
32.92,6.62781,53.12781,53.12781
32.93,6.62781,53.12781,53.12781
32.94,6.62781,53.12781,53.12781
32.95,6.62781,53.12781,53.12781
32.96,6.62781,53.12781,53.12781
32.97,6.62781,53.12781,53.12781
32.98,6.62781,53.12781,53.12781
32.99,6.62781,53.12781,53.12781
33,6.62781,53.12781,53.12781
33.01,6.68821,53.18821,53.18821
33.02,6.68821,53.18821,53.18821
33.03,6.68821,53.18821,53.18821
33.04,6.68821,53.18821,53.18821
33.05,6.68821,53.18821,53.18821
33.06,6.68821,53.18821,53.18821
33.07,6.68821,53.18821,53.18821
33.08,6.68821,53.18821,53.18821
33.09,6.68821,53.18821,53.18821
33.1,6.68821,53.18821,53.18821
33.11,6.53278,53.03278,53.03278
33.12,6.53278,53.03278,53.03278
33.13,6.53278,53.03278,53.03278
33.14,6.53278,53.03278,53.03278
33.15,6.53278,53.03278,53.03278
33.16,6.53278,53.03278,53.03278
33.17,6.53278,53.03278,53.03278
33.18,6.53278,53.03278,53.03278
33.19,6.53278,53.03278,53.03278
33.2,6.53278,53.03278,53.03278
33.21,6.62728,53.12728,53.12728
33.22,6.62728,53.12728,53.12728
33.23,6.62728,53.12728,53.12728
33.24,6.62728,53.12728,53.12728
33.25,6.62728,53.12728,53.12728
33.26,6.62728,53.12728,53.12728
33.27,6.62728,53.12728,53.12728
33.28,6.62728,53.12728,53.12728
33.29,6.62728,53.12728,53.12728
33.3,6.62728,53.12728,53.12728
33.31,6.55807,53.05807,53.05807
33.32,6.55807,53.05807,53.05807
33.33,6.55807,53.05807,53.05807
33.34,6.55807,53.05807,53.05807
33.35,6.55807,53.05807,53.05807
33.36,6.55807,53.05807,53.05807
33.37,6.55807,53.05807,53.05807
33.38,6.55807,53.05807,53.05807
33.39,6.55807,53.05807,53.05807
33.4,6.55807,53.05807,53.05807
33.41,6.66352,53.16352,53.16352
33.42,6.66352,53.16352,53.16352
33.43,6.66352,53.16352,53.16352
33.44,6.66352,53.16352,53.16352
33.45,6.66352,53.16352,53.16352
33.46,6.66352,53.16352,53.16352
33.47,6.66352,53.16352,53.16352
33.48,6.66352,53.16352,53.16352
33.49,6.66352,53.16352,53.16352
33.5,6.66352,53.16352,53.16352
33.51,6.72945,53.22945,53.22945
33.52,6.72945,53.22945,53.22945
33.53,6.72945,53.22945,53.22945
33.54,6.72945,53.22945,53.22945
33.55,6.72945,53.22945,53.22945
33.56,6.72945,53.22945,53.22945
33.57,6.72945,53.22945,53.22945
33.58,6.72945,53.22945,53.22945
33.59,6.72945,53.22945,53.22945
33.6,6.72945,53.22945,53.22945
33.61,6.62493,53.12493,53.12493
33.62,6.62493,53.12493,53.12493
33.63,6.62493,53.12493,53.12493
33.64,6.62493,53.12493,53.12493
33.65,6.62493,53.12493,53.12493
33.66,6.62493,53.12493,53.12493
33.67,6.62493,53.12493,53.12493
33.68,6.62493,53.12493,53.12493
33.69,6.62493,53.12493,53.12493
33.7,6.62493,53.12493,53.12493
33.71,6.64017,53.14017,53.14017
33.72,6.64017,53.14017,53.14017
33.73,6.64017,53.14017,53.14017
33.74,6.64017,53.14017,53.14017
33.75,6.64017,53.14017,53.14017
33.76,6.64017,53.14017,53.14017
33.77,6.64017,53.14017,53.14017
33.78,6.64017,53.14017,53.14017
33.79,6.64017,53.14017,53.14017
33.8,6.64017,53.14017,53.14017
33.81,6.63319,53.13319,53.13319
33.82,6.63319,53.13319,53.13319
33.83,6.63319,53.13319,53.13319
33.84,6.63319,53.13319,53.13319
33.85,6.63319,53.13319,53.13319
33.86,6.63319,53.13319,53.13319
33.87,6.63319,53.13319,53.13319
33.88,6.63319,53.13319,53.13319
33.89,6.63319,53.13319,53.13319
33.9,6.63319,53.13319,53.13319
33.91,6.68674,53.18674,53.18674
33.92,6.68674,53.18674,53.18674
33.93,6.68674,53.18674,53.18674
33.94,6.68674,53.18674,53.18674
33.95,6.68674,53.18674,53.18674
33.96,6.68674,53.18674,53.18674
33.97,6.68674,53.18674,53.18674
33.98,6.68674,53.18674,53.18674
33.99,6.68674,53.18674,53.18674
34,6.68674,53.18674,53.18674
34.01,6.70789,53.20789,53.20789
34.02,6.70789,53.20789,53.20789
34.03,6.70789,53.20789,53.20789
34.04,6.70789,53.20789,53.20789
34.05,6.70789,53.20789,53.20789
34.06,6.70789,53.20789,53.20789
34.07,6.70789,53.20789,53.20789
34.08,6.70789,53.20789,53.20789
34.09,6.70789,53.20789,53.20789
34.1,6.70789,53.20789,53.20789
34.11,6.67577,53.17577,53.17577
34.12,6.67577,53.17577,53.17577
34.13,6.67577,53.17577,53.17577
34.14,6.67577,53.17577,53.17577
34.15,6.67577,53.17577,53.17577
34.16,6.67577,53.17577,53.17577
34.17,6.67577,53.17577,53.17577
34.18,6.67577,53.17577,53.17577
34.19,6.67577,53.17577,53.17577
34.2,6.67577,53.17577,53.17577
34.21,6.6635,53.1635,53.1635
34.22,6.6635,53.1635,53.1635
34.23,6.6635,53.1635,53.1635
34.24,6.6635,53.1635,53.1635
34.25,6.6635,53.1635,53.1635
34.26,6.6635,53.1635,53.1635
34.27,6.6635,53.1635,53.1635
34.28,6.6635,53.1635,53.1635
34.29,6.6635,53.1635,53.1635
34.3,6.6635,53.1635,53.1635
34.31,6.53362,53.03362,53.03362
34.32,6.53362,53.03362,53.03362
34.33,6.53362,53.03362,53.03362
34.34,6.53362,53.03362,53.03362
34.35,6.53362,53.03362,53.03362
34.36,6.53362,53.03362,53.03362
34.37,6.53362,53.03362,53.03362
34.38,6.53362,53.03362,53.03362
34.39,6.53362,53.03362,53.03362
34.4,6.53362,53.03362,53.03362
34.41,6.49136,52.99136,52.99136
34.42,6.49136,52.99136,52.99136
34.43,6.49136,52.99136,52.99136
34.44,6.49136,52.99136,52.99136
34.45,6.49136,52.99136,52.99136
34.46,6.49136,52.99136,52.99136
34.47,6.49136,52.99136,52.99136
34.48,6.49136,52.99136,52.99136
34.49,6.49136,52.99136,52.99136
34.5,6.49136,52.99136,52.99136
34.51,6.60661,53.10661,53.10661
34.52,6.60661,53.10661,53.10661
34.53,6.60661,53.10661,53.10661
34.54,6.60661,53.10661,53.10661
34.55,6.60661,53.10661,53.10661
34.56,6.60661,53.10661,53.10661
34.57,6.60661,53.10661,53.10661
34.58,6.60661,53.10661,53.10661
34.59,6.60661,53.10661,53.10661
34.6,6.60661,53.10661,53.10661
34.61,6.61796,53.11796,53.11796
34.62,6.61796,53.11796,53.11796
34.63,6.61796,53.11796,53.11796
34.64,6.61796,53.11796,53.11796
34.65,6.61796,53.11796,53.11796
34.66,6.61796,53.11796,53.11796
34.67,6.61796,53.11796,53.11796
34.68,6.61796,53.11796,53.11796
34.69,6.61796,53.11796,53.11796
34.7,6.61796,53.11796,53.11796
34.71,6.63698,53.13698,53.13698
34.72,6.63698,53.13698,53.13698
34.73,6.63698,53.13698,53.13698
34.74,6.63698,53.13698,53.13698
34.75,6.63698,53.13698,53.13698
34.76,6.63698,53.13698,53.13698
34.77,6.63698,53.13698,53.13698
34.78,6.63698,53.13698,53.13698
34.79,6.63698,53.13698,53.13698
34.8,6.63698,53.13698,53.13698
34.81,6.60108,53.10108,53.10108
34.82,6.60108,53.10108,53.10108
34.83,6.60108,53.10108,53.10108
34.84,6.60108,53.10108,53.10108
34.85,6.60108,53.10108,53.10108
34.86,6.60108,53.10108,53.10108
34.87,6.60108,53.10108,53.10108
34.88,6.60108,53.10108,53.10108
34.89,6.60108,53.10108,53.10108
34.9,6.60108,53.10108,53.10108
34.91,6.65502,53.15502,53.15502
34.92,6.65502,53.15502,53.15502
34.93,6.65502,53.15502,53.15502
34.94,6.65502,53.15502,53.15502
34.95,6.65502,53.15502,53.15502
34.96,6.65502,53.15502,53.15502
34.97,6.65502,53.15502,53.15502
34.98,6.65502,53.15502,53.15502
34.99,6.65502,53.15502,53.15502
35,6.65502,53.15502,53.15502
35.01,6.65407,53.15407,53.15407
35.02,6.65407,53.15407,53.15407
35.03,6.65407,53.15407,53.15407
35.04,6.65407,53.15407,53.15407
35.05,6.65407,53.15407,53.15407
35.06,6.65407,53.15407,53.15407
35.07,6.65407,53.15407,53.15407
35.08,6.65407,53.15407,53.15407
35.09,6.65407,53.15407,53.15407
35.1,6.65407,53.15407,53.15407
35.11,6.59982,53.09982,53.09982
35.12,6.59982,53.09982,53.09982
35.13,6.59982,53.09982,53.09982
35.14,6.59982,53.09982,53.09982
35.15,6.59982,53.09982,53.09982
35.16,6.59982,53.09982,53.09982
35.17,6.59982,53.09982,53.09982
35.18,6.59982,53.09982,53.09982
35.19,6.59982,53.09982,53.09982
35.2,6.59982,53.09982,53.09982
35.21,6.7016,53.2016,53.2016
35.22,6.7016,53.2016,53.2016
35.23,6.7016,53.2016,53.2016
35.24,6.7016,53.2016,53.2016
35.25,6.7016,53.2016,53.2016
35.26,6.7016,53.2016,53.2016
35.27,6.7016,53.2016,53.2016
35.28,6.7016,53.2016,53.2016
35.29,6.7016,53.2016,53.2016
35.3,6.7016,53.2016,53.2016
35.31,6.70251,53.20251,53.20251
35.32,6.70251,53.20251,53.20251
35.33,6.70251,53.20251,53.20251
35.34,6.70251,53.20251,53.20251
35.35,6.70251,53.20251,53.20251
35.36,6.70251,53.20251,53.20251
35.37,6.70251,53.20251,53.20251
35.38,6.70251,53.20251,53.20251
35.39,6.70251,53.20251,53.20251
35.4,6.70251,53.20251,53.20251
35.41,6.71548,53.21548,53.21548
35.42,6.71548,53.21548,53.21548
35.43,6.71548,53.21548,53.21548
35.44,6.71548,53.21548,53.21548
35.45,6.71548,53.21548,53.21548
35.46,6.71548,53.21548,53.21548
35.47,6.71548,53.21548,53.21548
35.48,6.71548,53.21548,53.21548
35.49,6.71548,53.21548,53.21548
35.5,6.71548,53.21548,53.21548
35.51,6.5975,53.0975,53.0975
35.52,6.5975,53.0975,53.0975
35.53,6.5975,53.0975,53.0975
35.54,6.5975,53.0975,53.0975
35.55,6.5975,53.0975,53.0975
35.56,6.5975,53.0975,53.0975
35.57,6.5975,53.0975,53.0975
35.58,6.5975,53.0975,53.0975
35.59,6.5975,53.0975,53.0975
35.6,6.5975,53.0975,53.0975
35.61,6.70619,53.20619,53.20619
35.62,6.70619,53.20619,53.20619
35.63,6.70619,53.20619,53.20619
35.64,6.70619,53.20619,53.20619
35.65,6.70619,53.20619,53.20619
35.66,6.70619,53.20619,53.20619
35.67,6.70619,53.20619,53.20619
35.68,6.70619,53.20619,53.20619
35.69,6.70619,53.20619,53.20619
35.7,6.70619,53.20619,53.20619
35.71,6.66678,53.16678,53.16678
35.72,6.66678,53.16678,53.16678
35.73,6.66678,53.16678,53.16678
35.74,6.66678,53.16678,53.16678
35.75,6.66678,53.16678,53.16678
35.76,6.66678,53.16678,53.16678
35.77,6.66678,53.16678,53.16678
35.78,6.66678,53.16678,53.16678
35.79,6.66678,53.16678,53.16678
35.8,6.66678,53.16678,53.16678
35.81,6.53814,53.03814,53.03814
35.82,6.53814,53.03814,53.03814
35.83,6.53814,53.03814,53.03814
35.84,6.53814,53.03814,53.03814
35.85,6.53814,53.03814,53.03814
35.86,6.53814,53.03814,53.03814
35.87,6.53814,53.03814,53.03814
35.88,6.53814,53.03814,53.03814
35.89,6.53814,53.03814,53.03814
35.9,6.53814,53.03814,53.03814
35.91,6.70916,53.20916,53.20916
35.92,6.70916,53.20916,53.20916
35.93,6.70916,53.20916,53.20916
35.94,6.70916,53.20916,53.20916
35.95,6.70916,53.20916,53.20916
35.96,6.70916,53.20916,53.20916
35.97,6.70916,53.20916,53.20916
35.98,6.70916,53.20916,53.20916
35.99,6.70916,53.20916,53.20916
36,6.70916,53.20916,53.20916
36.01,6.63503,53.13503,53.13503
36.02,6.63503,53.13503,53.13503
36.03,6.63503,53.13503,53.13503
36.04,6.63503,53.13503,53.13503
36.05,6.63503,53.13503,53.13503
36.06,6.63503,53.13503,53.13503
36.07,6.63503,53.13503,53.13503
36.08,6.63503,53.13503,53.13503
36.09,6.63503,53.13503,53.13503
36.1,6.63503,53.13503,53.13503
36.11,6.62502,53.12502,53.12502
36.12,6.62502,53.12502,53.12502
36.13,6.62502,53.12502,53.12502
36.14,6.62502,53.12502,53.12502
36.15,6.62502,53.12502,53.12502
36.16,6.62502,53.12502,53.12502
36.17,6.62502,53.12502,53.12502
36.18,6.62502,53.12502,53.12502
36.19,6.62502,53.12502,53.12502
36.2,6.62502,53.12502,53.12502
36.21,6.67326,53.17326,53.17326
36.22,6.67326,53.17326,53.17326
36.23,6.67326,53.17326,53.17326
36.24,6.67326,53.17326,53.17326
36.25,6.67326,53.17326,53.17326
36.26,6.67326,53.17326,53.17326
36.27,6.67326,53.17326,53.17326
36.28,6.67326,53.17326,53.17326
36.29,6.67326,53.17326,53.17326
36.3,6.67326,53.17326,53.17326
36.31,6.60885,53.10885,53.10885
36.32,6.60885,53.10885,53.10885
36.33,6.60885,53.10885,53.10885
36.34,6.60885,53.10885,53.10885
36.35,6.60885,53.10885,53.10885
36.36,6.60885,53.10885,53.10885
36.37,6.60885,53.10885,53.10885
36.38,6.60885,53.10885,53.10885
36.39,6.60885,53.10885,53.10885
36.4,6.60885,53.10885,53.10885
36.41,6.61252,53.11252,53.11252
36.42,6.61252,53.11252,53.11252
36.43,6.61252,53.11252,53.11252
36.44,6.61252,53.11252,53.11252
36.45,6.61252,53.11252,53.11252
36.46,6.61252,53.11252,53.11252
36.47,6.61252,53.11252,53.11252
36.48,6.61252,53.11252,53.11252
36.49,6.61252,53.11252,53.11252
36.5,6.61252,53.11252,53.11252
36.51,6.65077,53.15077,53.15077
36.52,6.65077,53.15077,53.15077
36.53,6.65077,53.15077,53.15077
36.54,6.65077,53.15077,53.15077
36.55,6.65077,53.15077,53.15077
36.56,6.65077,53.15077,53.15077
36.57,6.65077,53.15077,53.15077
36.58,6.65077,53.15077,53.15077
36.59,6.65077,53.15077,53.15077
36.6,6.65077,53.15077,53.15077
36.61,6.53918,53.03918,53.03918
36.62,6.53918,53.03918,53.03918
36.63,6.53918,53.03918,53.03918
36.64,6.53918,53.03918,53.03918
36.65,6.53918,53.03918,53.03918
36.66,6.53918,53.03918,53.03918
36.67,6.53918,53.03918,53.03918
36.68,6.53918,53.03918,53.03918
36.69,6.53918,53.03918,53.03918
36.7,6.53918,53.03918,53.03918
36.71,6.62173,53.12173,53.12173
36.72,6.62173,53.12173,53.12173
36.73,6.62173,53.12173,53.12173
36.74,6.62173,53.12173,53.12173
36.75,6.62173,53.12173,53.12173
36.76,6.62173,53.12173,53.12173
36.77,6.62173,53.12173,53.12173
36.78,6.62173,53.12173,53.12173
36.79,6.62173,53.12173,53.12173
36.8,6.62173,53.12173,53.12173
36.81,6.64181,53.14181,53.14181
36.82,6.64181,53.14181,53.14181
36.83,6.64181,53.14181,53.14181
36.84,6.64181,53.14181,53.14181
